全国地方公共団体コード,法人番号,ID,地方公共団体名,イベント名,言語コード,イベント通称,サブタイトル,イベント名_カナ,イベント名_英語,コンテンツURL,状態,キーワード,タグ,対象となる産業,開催パターン,開始日,終了日,開始時間,終了時間,開始日時特記事項,所要時間,掲載開始日,掲載終了日,概要,説明,サブイベント,イベント種類,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,共催団体,関連組織,対象者,対象者備考,場所名称,集合（受付）場所,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,アクセス方法,駐車場情報,駐車場料金,駐輪場情報,Web開催,Web開催URL,ツール・環境,定員,定員備考,料金種別,決済種別,外国語対応,外国語対応備考,開催条件,参加申込終了日,参加申込終了時間,参加申込方法,申込開始日,申込開始時刻,申込URL,URL,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,画像,画像_ライセンス,備考
232025,,OK0431016056,愛知県岡崎市,ふじ子が暮らしたお部屋の特別開放と飼育員によるガイド,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016056.html,,,パーク＆ネイチャー、その他,,定期開催,2026/12/06,2026/12/06,11:00,12:00,動物園の別イベントと重複した場合に実施しないことがあります。祝日も開催することがあります。,,2026/07/09,,,	11時から20分程度、飼育員によるガイドを実施します。	ふじ子が過ごしたゾウ舎のお部屋を特別開放しています。	「ふじ子像」が置かれている隣の部屋に入って「ふじ子像」を見ることができます。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0441016056,愛知県岡崎市,ふじ子が暮らしたお部屋の特別開放と飼育員によるガイド,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016056.html,,,パーク＆ネイチャー、その他,,定期開催,2026/12/12,2026/12/12,11:00,12:00,動物園の別イベントと重複した場合に実施しないことがあります。祝日も開催することがあります。,,2026/07/09,,,	11時から20分程度、飼育員によるガイドを実施します。	ふじ子が過ごしたゾウ舎のお部屋を特別開放しています。	「ふじ子像」が置かれている隣の部屋に入って「ふじ子像」を見ることができます。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0451016056,愛知県岡崎市,ふじ子が暮らしたお部屋の特別開放と飼育員によるガイド,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016056.html,,,パーク＆ネイチャー、その他,,定期開催,2026/12/13,2026/12/13,11:00,12:00,動物園の別イベントと重複した場合に実施しないことがあります。祝日も開催することがあります。,,2026/07/09,,,	11時から20分程度、飼育員によるガイドを実施します。	ふじ子が過ごしたゾウ舎のお部屋を特別開放しています。	「ふじ子像」が置かれている隣の部屋に入って「ふじ子像」を見ることができます。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0461016056,愛知県岡崎市,ふじ子が暮らしたお部屋の特別開放と飼育員によるガイド,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016056.html,,,パーク＆ネイチャー、その他,,定期開催,2026/12/19,2026/12/19,11:00,12:00,動物園の別イベントと重複した場合に実施しないことがあります。祝日も開催することがあります。,,2026/07/09,,,	11時から20分程度、飼育員によるガイドを実施します。	ふじ子が過ごしたゾウ舎のお部屋を特別開放しています。	「ふじ子像」が置かれている隣の部屋に入って「ふじ子像」を見ることができます。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0471016056,愛知県岡崎市,ふじ子が暮らしたお部屋の特別開放と飼育員によるガイド,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016056.html,,,パーク＆ネイチャー、その他,,定期開催,2026/12/20,2026/12/20,11:00,12:00,動物園の別イベントと重複した場合に実施しないことがあります。祝日も開催することがあります。,,2026/07/09,,,	11時から20分程度、飼育員によるガイドを実施します。	ふじ子が過ごしたゾウ舎のお部屋を特別開放しています。	「ふじ子像」が置かれている隣の部屋に入って「ふじ子像」を見ることができます。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0481016056,愛知県岡崎市,ふじ子が暮らしたお部屋の特別開放と飼育員によるガイド,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016056.html,,,パーク＆ネイチャー、その他,,定期開催,2026/12/26,2026/12/26,11:00,12:00,動物園の別イベントと重複した場合に実施しないことがあります。祝日も開催することがあります。,,2026/07/09,,,	11時から20分程度、飼育員によるガイドを実施します。	ふじ子が過ごしたゾウ舎のお部屋を特別開放しています。	「ふじ子像」が置かれている隣の部屋に入って「ふじ子像」を見ることができます。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0491016056,愛知県岡崎市,ふじ子が暮らしたお部屋の特別開放と飼育員によるガイド,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016056.html,,,パーク＆ネイチャー、その他,,定期開催,2026/12/27,2026/12/27,11:00,12:00,動物園の別イベントと重複した場合に実施しないことがあります。祝日も開催することがあります。,,2026/07/09,,,	11時から20分程度、飼育員によるガイドを実施します。	ふじ子が過ごしたゾウ舎のお部屋を特別開放しています。	「ふじ子像」が置かれている隣の部屋に入って「ふじ子像」を見ることができます。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0081016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/01,2026/08/01,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0091016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/02,2026/08/02,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0101016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/08,2026/08/08,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0111016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/09,2026/08/09,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0121016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/15,2026/08/15,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0131016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/16,2026/08/16,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0141016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/22,2026/08/22,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0151016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/23,2026/08/23,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0161016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/29,2026/08/29,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0171016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/08/30,2026/08/30,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0181016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/05,2026/09/05,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0191016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/06,2026/09/06,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0201016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/12,2026/09/12,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0211016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/13,2026/09/13,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0221016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/19,2026/09/19,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0231016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/20,2026/09/20,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0241016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/26,2026/09/26,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0251016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/09/27,2026/09/27,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0261016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/03,2026/10/03,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0271016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/04,2026/10/04,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0281016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/10,2026/10/10,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0291016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/11,2026/10/11,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0301016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/17,2026/10/17,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0311016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/18,2026/10/18,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0321016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/24,2026/10/24,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0331016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/25,2026/10/25,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0341016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/10/31,2026/10/31,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0351016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/01,2026/11/01,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0361016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/07,2026/11/07,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0371016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/08,2026/11/08,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0381016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/14,2026/11/14,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0391016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/15,2026/11/15,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0401016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/21,2026/11/21,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0411016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/22,2026/11/22,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0421016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/28,2026/11/28,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232025,,OK0431016180,愛知県岡崎市,お食事タイム,,,,,,https://www.city.okazaki.lg.jp/zoo/tanosimu/1013177/1016180.html,,,パーク＆ネイチャー、パパママ＆ベビー、その他,,定期開催,2026/11/29,2026/11/29,10:30,11:45,,,2026/07/01,,,	動物たちの食事の様子を見学しながら、飼育員による動物のガイドを聞くことができます。	健康状態や天候により中止する場合があります。,,,,,,,,,,,,,東公園・東公園動物園,,232025,,愛知県岡崎市欠町大山田1,愛知県,岡崎市,欠町大山田,1,,34.954227,137.19425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
